LocalCellName,datetime,RRC.ConnEstabSucc,RRC.ConnEstabAtt,RRC.Setup,RRC.ConnMax,MM.HoExeIntraFreqSuccOut,MM.HoExeIntraFreqReqOut,MM.HoExeIntraFreqSucc,MM.HoExeIntraFreqAtt,MM.HoExecInterFreqReqOut.Cov,MM.HoExeInterFreqSuccOut.Cov,MM.HoPrepInterFreqReqOut.Cov,MM.HoExeInterFreqReqOut,MM.HoExeInterFreqSuccOut,MM.HoPrepInterFreqReqOut,MM.HoPrepIntraFreqReqOut,MM.HoFailIn.Admit,MM.HoExeIntraFreqPrepReqIn,MM.Redirection.Blind,MM.Redirection.Cov,CARR.WBCQIDist.Bin0,CARR.WBCQIDist.Bin1,CARR.WBCQIDist.Bin2,CARR.WBCQIDist.Bin3,CARR.WBCQIDist.Bin4,CARR.WBCQIDist.Bin5,CARR.WBCQIDist.Bin6,CARR.WBCQIDist.Bin7,CARR.WBCQIDist.Bin8,CARR.WBCQIDist.Bin9,CARR.WBCQIDist.Bin10,CARR.WBCQIDist.Bin11,CARR.WBCQIDist.Bin12,CARR.WBCQIDist.Bin13,CARR.WBCQIDist.Bin14,CARR.WBCQIDist.Bin15,ThpVolDl,ThpVolUl,ThpTimeDl,ThpTimeUl,CellUnavail.System,CellUnavail.Manual,CellUnavail.EnergySaving,UECNTX.Est.Att,UECNTX.Est.Succ,UECNTX.Rem
Cell_60,day 04 14:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,99,151,643,1035,5773,12124,18594,33327,57416,69426,60215,53794,46847,32061,41474,25401412.56,1120266.74,295260000,177003000,0,0,0,0,0,0
Cell_60,day 04 15:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,125,251,654,1414,9844,19552,29813,39218,49913,68716,59180,70124,40897,30028,30042,19610009.7,708350.46,251317000,153336000,0,0,0,0,0,0
Cell_60,day 04 16:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,207,270,675,1107,8650,20227,26442,64320,57024,71657,67840,60806,42366,22292,38254,39723038.3,999413.33,301156500,195211500,0,0,0,0,0,0
Cell_60,day 04 17:00:00,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,81,151,311,628,3441,8820,11609,21380,40036,58045,58196,74863,55342,31892,50410,31961979.09,1330799.05,323586500,195211500,0,0,0,0,0,0
Cell_60,day 04 18:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,220,309,977,2096,5842,12774,18401,31440,60561,89308,87242,83353,73971,33958,29983,28654242.82,1676144.74,343334500,256528000,0,0,0,0,0,0
Cell_60,day 04 19:00:00,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,158,251,831,1225,5138,12802,18762,34789,63946,81652,83224,76993,71277,41169,53644,39723038.3,1712444.62,372355000,235006000,0,0,0,0,0,0
Cell_60,day 04 20:00:00,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,237,250,663,1036,4360,8022,13327,19652,45341,57579,72467,75986,59521,26933,24605,28147452.25,1346025.77,520973500,198823000,0,0,0,0,0,0
Cell_60,day 04 21:00:00,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,163,200,1109,2218,5538,12687,19714,27795,47764,63014,65174,74820,69649,23549,21191,410893860.52,7055347.81,2324599500,195211500,0,0,0,0,0,0
Cell_60,day 04 22:00:00,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,125,226,933,1386,4550,11077,13728,23231,33827,52416,52345,62547,47748,24601,20011,19777579.62,1282804.21,241535500,171561500,0,0,0,0,0,0
Cell_60,day 04 23:00:00,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,151,190,747,1034,3679,10410,11834,24550,44595,58427,56004,52457,54098,27891,22421,27024434.63,786486.9,256723000,147507000,0,0,0,0,0,0
Cell_60,day 05 00:00:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,460,334,1174,1387,3342,10847,14203,19493,46913,41160,50750,35491,29111,16880,14200,19308234.69,616066.27,232301000,97499000,0,0,0,0,0,0
Cell_60,day 05 01:00:00,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,492,572,1673,1869,6603,9743,15179,24079,35490,62871,105008,58358,42063,20343,10054,26220845.08,2366822.38,273228000,199699000,0,0,0,0,0,0
Cell_60,day 05 02:00:00,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,205,313,614,1548,5540,8581,13874,22168,26888,0,29025,12232,6547,6473,8274153.74,504661.84,58033000,61036500,0,0,1860,0,0,0
Cell_60,day 05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 05 07:00:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,29,136,291,2133,5238,5258,14629,27462,53149,56004,41665,55342,55003,24764,13836752.72,1715930.35,162781000,162553500,0,0,0,0,0,0
Cell_60,day 05 08:00:00,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,40,160,422,2617,7786,8872,16268,35225,38962,53496,42288,17788,17540,19478,9515111.57,1523732.86,105707000,111052000,0,0,30,0,0,0
Cell_60,day 05 09:00:00,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,85,96,339,703,3531,10220,12768,24016,42341,54010,65729,53961,33597,16357,10054,32089438.92,1106152.54,178391000,145845500,0,0,0,0,0,0
Cell_60,day 05 10:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,60,110,439,896,4364,11181,14347,25306,42816,64070,71359,46323,35141,19035,17750,21974305.56,340435.6,230584500,124148000,0,0,0,0,0,0
Cell_60,day 05 11:00:00,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,162,319,842,2054,6319,16654,33678,38314,70695,66370,68634,57892,41015,26874,27088,32929009.63,938213.33,327928000,181706000,0,0,0,0,0,0
Cell_60,day 05 12:00:00,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,239,327,1155,2007,7572,24038,29125,42314,72153,70403,83372,65841,39325,26252,27088,25846269.7,813786.94,315128000,146976500,0,0,0,0,0,0
Cell_60,day 05 13:00:00,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,107,209,908,1603,7013,18853,29653,38678,77706,81689,77189,58859,36029,26579,30528,21507286.09,1036403.62,284418500,164074000,0,0,0,0,0,0
Cell_60,day 05 14:00:00,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,99,151,488,1260,6122,19958,24544,32168,70073,70403,82830,85879,50262,29940,36216,24868370.87,1052856.5,330843500,196900500,0,0,0,0,0,0
Cell_60,day 05 15:00:00,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,149,378,863,1613,9079,20156,27907,38033,68933,81963,80503,76901,48425,29940,39147,32089438.92,1179519.44,333405000,201414500,0,0,0,0,0,0
Cell_60,day 05 16:00:00,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,355,334,1008,1809,6438,14185,26687,40673,77924,102868,104620,72974,57708,31493,41346,42953984.33,2010291.9,370956000,202511000,0,0,0,0,0,0
Cell_60,day 05 17:00:00,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1015,202,767,1341,8647,21628,27950,31868,77809,99808,88279,68495,51035,26053,29332,21792173.04,1207033.94,295260000,180002000,0,0,0,0,0,0
Cell_60,day 05 18:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,193,171,769,1361,6480,13095,18053,30184,74956,88671,71224,58632,40985,25218,19824,24550509.68,756535.13,274922500,165045500,0,0,0,0,0,0
Cell_60,day 05 19:00:00,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,191,277,892,1667,7013,15176,23237,39343,70278,89051,92964,60919,47197,26184,27088,32929009.63,650265.1,333405000,181706000,0,0,0,0,0,0
Cell_60,day 05 20:00:00,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,678,592,1453,2350,8311,20268,28105,36611,62561,75808,84784,50952,36275,24182,18124,28495339.02,1330799.05,388931000,170376000,0,0,0,0,0,0
Cell_60,day 05 21:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,239,254,879,1497,7972,20054,37563,42201,54505,59896,60045,50304,32610,20022,17928,29795802.54,1101883.7,339532500,152687500,0,0,0,0,0,0
Cell_60,day 05 22:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,150,277,1168,1700,6361,15405,24404,37775,75400,81020,69642,69035,54463,24280,23445,36470021.69,986499.94,347908500,172905500,0,0,0,0,0,0
Cell_60,day 05 23:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,142,331,1047,1534,7709,20268,28542,47119,113955,108358,92573,47821,46920,22292,12391,40153787.62,4759613.43,415065500,255021500,0,0,0,0,0,0
Cell_60,day 06 00:00:00,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,318,260,1140,2748,6299,18188,32032,49392,86280,72001,58658,61803,46920,23106,10994,40153787.62,1946678.42,437253000,231256500,0,0,0,0,0,0
Cell_60,day 06 01:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,295,253,609,1236,5538,10742,19275,24249,48021,56283,61414,41473,46290,23901,15751,28495339.02,717487.7,197337500,122202000,0,0,0,0,0,0
Cell_60,day 06 02:00:00,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,133,852,1543,5107,10804,20249,27311,38178,39860,52243,33281,21856,13762,12850,21294088.67,340435.6,175902500,72558000,0,0,410,0,0,0
Cell_60,day 06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 06 06:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,122,128,0,3400,3302,0,0,17745,0,0,0,0,2842,3150308.9,63096.86,40464500,0,0,0,3205,0,0,0
Cell_60,day 06 07:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,33,216,487,2723,2707,5895,9721,14193,38237,25587,18946,31545,4757,1327,0.0,0.0,29252500,166691000,0,0,0,0,0,0
Cell_60,day 06 08:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,77,157,1229,5039,9567,14629,36393,36267,41435,39424,24016,11614,4676,0.0,685215.45,84115000,97904500,0,0,0,0,0,0
Cell_60,day 06 09:00:00,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,51,235,630,2642,9025,13016,24599,42945,56257,53162,43775,26903,12190,10123,12462478.62,677528.12,234870000,155691500,0,0,0,0,0,0
Cell_60,day 06 10:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,60,74,295,703,2500,14578,23917,28638,63714,64070,65409,50164,35141,19035,15083,27661117.79,499488.7,224179500,124148000,0,0,0,0,0,0
Cell_60,day 06 11:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,256,269,638,1123,4697,16884,21782,34779,64016,84886,70116,43926,36780,20795,29461,31416278.61,930550.41,320128500,137946500,0,0,0,0,0,0
Cell_60,day 06 12:00:00,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,201,294,965,1407,6107,21505,29356,42903,81953,103798,104661,70849,48777,30548,21191,30375266.95,760438.18,381795000,170376000,0,0,0,0,0,0
Cell_60,day 06 13:00:00,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,390,579,1375,2290,8021,21857,29364,55760,92063,87780,90335,65429,46108,30484,31890,30375266.95,1706880.74,381043500,244108000,0,0,0,0,0,0
Cell_60,day 06 14:00:00,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,146,249,670,1430,6330,17071,21727,36149,68762,79624,114750,67339,50464,30559,24605,21294088.67,1206656.81,311040000,199825000,0,0,0,0,0,0
Cell_60,day 06 15:00:00,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,111,388,638,1399,6056,16692,20896,37849,79960,84240,100437,88224,52998,21451,13134,31684590.41,1712444.62,427658500,255021500,0,0,0,0,0,0
Cell_60,day 06 16:00:00,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,146,254,1467,2340,7655,18031,24841,41435,80330,117885,137556,102026,56496,22078,22421,42953984.33,3952928.81,604568000,429138000,0,0,0,0,0,0
Cell_60,day 06 17:00:00,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,143,254,1206,2101,7359,24828,28501,42864,73480,108358,127899,67204,47360,22497,19408,47313866.93,2366822.38,554833500,317015000,0,0,0,0,0,0
Cell_60,day 06 18:00:00,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,130,178,576,1256,5588,14883,25556,34704,60730,94959,123404,71564,46738,27724,28102,29457905.46,1418137.18,388931000,233995500,0,0,0,0,0,0
Cell_60,day 06 19:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,235,178,823,1939,7363,15056,25695,35796,51033,66370,71950,55886,47269,28057,38254,29457905.46,894056.95,342612500,166616500,0,0,0,0,0,0
Cell_60,day 06 20:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,81,171,478,1358,4842,37385,27822,27839,54364,68616,71091,58842,53908,20723,24516,27011680.23,1072397.95,284850000,148903000,0,0,0,0,0,0
Cell_60,day 06 21:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,114,187,707,1479,4012,9222,15159,23832,46441,55632,70857,64696,54068,40416,28317,19865759.94,1080899.81,250548500,177530500,0,0,0,0,0,0
Cell_60,day 06 22:00:00,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,125,179,614,1253,4132,11557,13150,27755,43673,90317,102116,75574,58801,31892,50410,28052572.5,2020062.75,329574000,241507500,0,0,0,0,0,0
Cell_60,day 06 23:00:00,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,136,158,504,991,3679,9323,15333,25265,36087,45658,64973,55330,47748,37170,29190,27011680.23,946233.17,281185500,166060000,0,0,0,0,0,0
Cell_60,day 07 00:00:00,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,162,295,901,1357,5005,13452,17669,28580,43219,52769,65675,35308,35795,26579,16906,30452214.92,978986.56,290620000,158964500,0,0,0,0,0,0
Cell_60,day 07 01:00:00,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,276,452,1248,1456,4842,12638,18309,37322,36301,65507,64605,39616,29643,12455,25053,27011680.23,843252.71,251317000,132505000,0,0,0,0,0,0
Cell_60,day 07 02:00:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,96,96,585,1253,4145,9281,9011,23638,29097,21887,52797,41611,11039,5424,5034,20251819.19,439127.67,130810000,76564500,0,0,55,0,0,0
Cell_60,day 07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 07 07:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,136,308,1248,5039,5386,5967,22624,17745,17140,29726,14772,10937,5270,4094849.34,253599.06,41656500,32798500,0,0,0,0,0,0
Cell_60,day 07 08:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,77,235,797,5573,7010,6938,22263,17033,23116,26993,7190,5437,2563,4094849.34,168747.69,78430000,32798500,0,0,0,0,0,0
Cell_60,day 07 09:00:00,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,57,298,703,2596,12167,14426,19875,42816,59732,55522,53104,31148,25309,12391,22118706.1,7330124.01,205704000,142934000,0,0,0,0,0,0
Cell_60,day 07 10:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,71,158,490,774,2953,13870,18952,30333,65669,69160,62021,52650,39111,26838,15267,22118706.1,1207033.94,241535500,169417000,0,0,0,0,0,0
Cell_60,day 07 11:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,156,178,516,870,5392,14638,18541,32893,68639,88058,79636,51402,47269,29010,21191,30452214.92,589379.72,296577000,135542000,0,0,0,0,0,0
Cell_60,day 07 12:00:00,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,73,157,637,1215,4293,12244,16755,34058,51171,55880,76952,63829,42911,24475,21172,21016290.16,884342.07,251317000,141413500,0,0,0,0,0,0
Cell_60,day 07 13:00:00,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,98,100,515,1253,4569,12539,14776,25845,32507,35279,82692,71238,28876,18982,8962,20251819.19,439127.67,197722000,132610500,0,0,0,0,0,0
Cell_60,day 07 14:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,60,97,403,1288,6480,13860,18496,31440,57024,65204,70961,53961,30866,21653,22995,22634768.97,1120266.74,205704000,142934000,0,0,0,0,0,0
Cell_60,day 07 15:00:00,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,71,134,517,1009,4364,13722,18952,39094,68933,71657,70196,70124,45948,23203,20906,18081530.34,790801.52,251317000,167147500,0,0,0,0,0,0
Cell_60,day 07 16:00:00,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,85,122,535,1080,3955,12153,27523,29808,53671,46759,56745,47355,31911,22981,22520,20251819.19,884342.07,193043500,129710500,0,0,0,0,0,0
Cell_60,day 07 17:00:00,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,90,119,734,1253,3761,10266,17976,31262,65121,85320,70196,47294,31148,26579,41346,22634768.97,856048.82,258848000,147507000,0,0,0,0,0,0
Cell_60,day 07 18:00:00,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,167,216,739,1232,3996,14954,26988,38738,47548,58045,65409,58931,34507,24182,25250,24918195.65,1036403.62,342612500,188353000,0,0,0,0,0,0
Cell_60,day 07 19:00:00,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,107,124,566,1126,4550,15628,26550,26727,42090,48814,50750,70124,51252,27428,27727,30083446.18,760438.18,256778500,155221500,0,0,0,0,0,0
Cell_60,day 07 20:00:00,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,74,137,834,1696,5552,19065,27824,38032,69437,99342,95064,63913,55834,32664,20709,35004212.82,2408593.55,397874500,255021500,0,0,0,0,0,0
Cell_60,day 07 21:00:00,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,114,200,703,955,4842,11979,19632,29981,95173,96324,65730,40426,31148,17257,13404,22634768.97,7330124.01,307176500,156974000,0,0,0,0,0,0
Cell_60,day 07 22:00:00,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,61,111,547,937,3528,14465,24069,21360,54884,77435,82952,50135,46034,28404,15657,46966202.23,986403.84,327432500,193437500,0,0,0,0,0,0
Cell_60,day 07 23:00:00,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,48,89,370,505,1787,3415,21125,13849,49308,52769,66580,42478,45572,28170,25916,55336510.51,986403.84,261702500,152687500,0,0,0,0,0,0
Cell_60,day 08 00:00:00,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,88,158,509,842,2542,7906,23322,16928,32557,46021,50750,40071,37075,20382,9073,37413120.88,586721.53,276580500,130838000,0,0,0,0,0,0
Cell_60,day 08 01:00:00,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,90,97,886,956,4529,7415,18240,9788,36198,34598,38171,35825,32718,14547,6384,18081530.34,685144.9,158474500,109208000,0,0,410,0,0,0
Cell_60,day 08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 08 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 08 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_60,day 08 07:00:00,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,92,299,468,2841,7609,9576,19810,43125,44665,56264,40486,35795,24390,25916,10116091.71,726067.89,162781000,109208000,0,0,0,0,0,0
Cell_60,day 08 08:00:00,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,97,130,537,1163,5044,12761,19027,34358,74091,88346,116075,104646,62444,34738,31644,46966202.23,947543.2,352111000,228944500,0,0,0,0,0,0
Cell_60,day 08 09:00:00,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,125,180,1135,2109,7986,21798,33419,63271,111968,109025,122006,108945,75291,45817,33377,37413120.88,1722382.09,366598500,254806000,0,0,0,0,0,0
Cell_60,day 08 10:00:00,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,216,327,1261,1700,8873,24479,31338,56151,86232,96697,111202,94311,67368,33491,32962,38198432.96,1424171.11,409457500,264046500,0,0,0,0,0,0
Cell_60,day 08 11:00:00,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,245,386,1285,1650,8667,21191,38169,56641,86373,102021,115943,94311,65879,49035,63759,36649090.58,1499831.39,434956500,276942500,0,0,0,0,0,0
Cell_60,day 08 12:00:00,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,158,237,1148,2546,14085,29074,47148,67839,100239,94590,117249,93219,71473,42873,43808,62955458.07,1659242.94,726725500,256767500,0,0,0,0,0,0
Cell_60,day 08 13:00:00,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,119,253,995,1942,10539,23712,29380,57906,29376,114529,119949,88637,63461,49035,41932,58138002.21,986403.84,540356000,271922000,0,0,0,0,0,0
Cell_60,day 08 14:00:00,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,167,183,910,1779,7492,19108,27184,59116,111781,104305,140715,98829,63461,41673,36981,49537607.47,1488630.58,495699500,256135500,0,0,0,0,0,0
Cell_60,day 08 15:00:00,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,250,269,879,1638,5798,18784,25695,42791,72269,79624,101182,59552,44477,30342,32996,30205421.62,1357619.82,315128000,185551000,0,0,0,0,0,0
Cell_60,day 08 16:00:00,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,319,507,1306,2383,7752,22927,41223,61361,84642,115710,122678,74805,61905,34024,35307,64242769.06,3194781.31,726725500,397021000,0,0,0,0,0,0
Cell_60,day 08 17:00:00,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,298,289,1006,2116,7561,22927,50314,58907,91700,94895,95421,88018,76064,39078,34436,55336510.51,2769372.39,534988000,310769000,0,0,0,0,0,0
Cell_60,day 08 18:00:00,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,203,301,1275,1911,7569,17837,27961,40209,77162,105078,120472,71300,65409,55003,43237,44287552.02,1397897.18,463452500,259105500,0,0,0,0,0,0
Cell_60,day 08 19:00:00,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,169,243,1303,2106,8750,27768,50739,53850,84610,122724,117604,105725,73975,34792,23309,86791288.89,2112494.14,731252000,396756000,0,0,0,0,0,0
Cell_60,day 08 20:00:00,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,138,253,1135,1972,8053,21901,32873,60976,90272,115035,123458,69844,64177,38307,43251,29463564.56,1357619.82,381795000,222851000,0,0,0,0,0,0
Cell_60,day 08 21:00:00,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,105,258,977,1534,6560,16735,25600,38032,71427,88870,108954,66827,59554,43222,40583,35417667.28,15578051.0,366245000,203533000,0,0,0,0,0,0
Cell_60,day 08 22:00:00,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,128,357,931,1465,4448,12368,31316,31543,68649,103880,95765,63829,60506,50256,23309,49307001.64,1418137.54,454594500,193437500,0,0,0,0,0,0
